epoch,train_loss,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_min_class_f1,val_precision_Neutral,val_recall_Neutral,val_f1_Neutral,val_precision_Happy,val_recall_Happy,val_f1_Happy,val_precision_Angry,val_recall_Angry,val_f1_Angry,val_precision_Sad,val_recall_Sad,val_f1_Sad,val_precision_Fear,val_recall_Fear,val_f1_Fear,val_precision_Disgust,val_recall_Disgust,val_f1_Disgust,val_precision_Boredum,val_recall_Boredum,val_f1_Boredum
11,1.5108345988818577,1.5784218011583602,0.38285714285714284,0.41570351447123055,0.3828571428571429,0.368986725146419,0.368986725146419,0.14035087719298248,0.6274509803921569,0.64,0.6336633663366336,0.3384615384615385,0.44,0.3826086956521739,0.5714285714285714,0.08,0.14035087719298248,0.22857142857142856,0.32,0.26666666666666666,0.375,0.36,0.3673469387755102,0.38095238095238093,0.32,0.34782608695652173,0.3880597014925373,0.52,0.4444444444444445
12,1.4874317693710326,1.5602549416678293,0.38285714285714284,0.3640326787060944,0.3828571428571429,0.36338039340928224,0.36338039340928224,0.20779220779220778,0.5967741935483871,0.74,0.6607142857142857,0.35185185185185186,0.38,0.3653846153846154,0.2553191489361702,0.24,0.24742268041237112,0.2962962962962963,0.16,0.20779220779220778,0.3125,0.2,0.24390243902439027,0.3404255319148936,0.32,0.32989690721649484,0.3950617283950617,0.64,0.48854961832061067
13,1.478488597529275,1.5425036253247941,0.37142857142857144,0.3630874710168374,0.37142857142857144,0.36378390284170514,0.36378390284170525,0.17475728155339804,0.6206896551724138,0.72,0.6666666666666666,0.35185185185185186,0.38,0.3653846153846154,0.27906976744186046,0.24,0.2580645161290322,0.16981132075471697,0.18,0.17475728155339804,0.4146341463414634,0.34,0.3736263736263737,0.3055555555555556,0.22,0.2558139534883721,0.4,0.52,0.45217391304347826
14,1.4489347110475812,1.5825852905000959,0.3914285714285714,0.411899346459451,0.39142857142857146,0.3750431116329874,0.37504311163298737,0.22535211267605634,0.7083333333333334,0.68,0.6938775510204083,0.3229166666666667,0.62,0.4246575342465754,0.38095238095238093,0.16,0.22535211267605634,0.24074074074074073,0.26,0.25,0.34146341463414637,0.28,0.3076923076923077,0.5,0.18,0.2647058823529412,0.3888888888888889,0.56,0.45901639344262296
15,1.413608489717756,1.5542014864512852,0.37142857142857144,0.37260442147660194,0.37142857142857144,0.35723934764543486,0.3572393476454348,0.15873015873015872,0.6545454545454545,0.72,0.6857142857142857,0.3508771929824561,0.4,0.37383177570093457,0.25,0.2,0.22222222222222224,0.22857142857142856,0.32,0.26666666666666666,0.38461538461538464,0.1,0.15873015873015872,0.3269230769230769,0.34,0.3333333333333333,0.4126984126984127,0.52,0.46017699115044247
16,1.4010675093105862,1.5679381935937065,0.3942857142857143,0.3939710231088978,0.39428571428571424,0.3870366894865268,0.38703668948652686,0.2105263157894737,0.7115384615384616,0.74,0.7254901960784313,0.34285714285714286,0.48,0.39999999999999997,0.3448275862068966,0.2,0.2531645569620254,0.2222222222222222,0.2,0.2105263157894737,0.32857142857142857,0.46,0.38333333333333336,0.41304347826086957,0.38,0.39583333333333337,0.39473684210526316,0.3,0.34090909090909094
17,1.3836440689223153,1.5200088923318045,0.4228571428571429,0.41709894902330685,0.42285714285714293,0.40590485989347597,0.40590485989347597,0.27848101265822783,0.6428571428571429,0.72,0.6792452830188679,0.4117647058823529,0.28,0.3333333333333333,0.3793103448275862,0.22,0.27848101265822783,0.28,0.28,0.28,0.4,0.24,0.3,0.3698630136986301,0.54,0.4390243902439025,0.4358974358974359,0.68,0.53125
18,1.3519651229040963,1.5696699523925781,0.38285714285714284,0.3880763416477702,0.3828571428571429,0.3639916911843568,0.3639916911843568,0.13333333333333333,0.6851851851851852,0.74,0.7115384615384615,0.2777777777777778,0.5,0.35714285714285715,0.26666666666666666,0.24,0.2526315789473685,0.325,0.26,0.2888888888888889,0.3333333333333333,0.32,0.32653061224489793,0.4,0.08,0.13333333333333333,0.42857142857142855,0.54,0.47787610619469023
19,1.3444795250892638,1.5005490418842862,0.4228571428571429,0.4162502649270893,0.4228571428571429,0.41686668669900817,0.41686668669900817,0.27956989247311825,0.6379310344827587,0.74,0.6851851851851852,0.36363636363636365,0.48,0.41379310344827586,0.3111111111111111,0.28,0.2947368421052632,0.3023255813953488,0.26,0.27956989247311825,0.4186046511627907,0.36,0.38709677419354843,0.4186046511627907,0.36,0.38709677419354843,0.46153846153846156,0.48,0.47058823529411764
20,1.3345581429345268,1.5305347531182425,0.42,0.4106447054636077,0.42,0.41068638612375824,0.4106863861237582,0.2666666666666666,0.5967741935483871,0.74,0.6607142857142857,0.36923076923076925,0.48,0.4173913043478261,0.34285714285714286,0.24,0.2823529411764706,0.3,0.24,0.2666666666666666,0.32075471698113206,0.34,0.3300970873786408,0.4634146341463415,0.38,0.4175824175824176,0.48148148148148145,0.52,0.5
21,1.3064155633108956,1.5439194454465595,0.3742857142857143,0.38213655054498286,0.3742857142857143,0.3690919991839853,0.36909199918398533,0.21333333333333335,0.6666666666666666,0.76,0.7102803738317756,0.4117647058823529,0.28,0.3333333333333333,0.2727272727272727,0.24,0.2553191489361702,0.21428571428571427,0.36,0.26865671641791045,0.32,0.16,0.21333333333333335,0.3103448275862069,0.36,0.3333333333333333,0.4791666666666667,0.46,0.46938775510204084
22,1.279911322593689,1.5271724925722394,0.4085714285714286,0.40845814192238333,0.40857142857142853,0.4002690616284075,0.4002690616284074,0.21686746987951808,0.6440677966101694,0.76,0.6972477064220184,0.3246753246753247,0.5,0.3937007874015748,0.30158730158730157,0.38,0.336283185840708,0.2727272727272727,0.18,0.21686746987951808,0.42424242424242425,0.28,0.3373493975903614,0.4146341463414634,0.34,0.3736263736263737,0.4772727272727273,0.42,0.4468085106382979
23,1.2303100235121591,1.513522676059178,0.42857142857142855,0.4179545270280583,0.42857142857142855,0.4169379395547615,0.4169379395547615,0.2528735632183908,0.6,0.72,0.6545454545454547,0.3333333333333333,0.4,0.3636363636363636,0.36363636363636365,0.24,0.2891566265060241,0.2972972972972973,0.22,0.2528735632183908,0.423728813559322,0.5,0.4587155963302752,0.4473684210526316,0.34,0.38636363636363635,0.4603174603174603,0.58,0.5132743362831858
24,1.2226078748703002,1.5250954157965524,0.41714285714285715,0.40035070919863547,0.41714285714285715,0.4033667823780974,0.4033667823780974,0.22222222222222224,0.6212121212121212,0.82,0.706896551724138,0.34545454545454546,0.38,0.3619047619047619,0.2903225806451613,0.18,0.22222222222222224,0.28,0.28,0.28,0.4090909090909091,0.36,0.3829787234042554,0.40476190476190477,0.34,0.36956521739130443,0.45161290322580644,0.56,0.5
25,1.2072120564324516,1.565067422730582,0.38571428571428573,0.3911297751058796,0.3857142857142857,0.3832070410242797,0.3832070410242797,0.2342342342342342,0.639344262295082,0.78,0.7027027027027027,0.4,0.4,0.4000000000000001,0.2542372881355932,0.3,0.2752293577981651,0.21311475409836064,0.26,0.2342342342342342,0.36,0.36,0.36,0.4166666666666667,0.3,0.3488372093023256,0.45454545454545453,0.3,0.3614457831325301
26,1.1761103640283856,1.594123362132481,0.41714285714285715,0.40823144059685046,0.41714285714285715,0.40598158467515455,0.4059815846751545,0.24719101123595508,0.5901639344262295,0.72,0.6486486486486487,0.38461538461538464,0.4,0.39215686274509803,0.28205128205128205,0.22,0.24719101123595508,0.3023255813953488,0.26,0.27956989247311825,0.4666666666666667,0.28,0.35000000000000003,0.4032258064516129,0.5,0.4464285714285714,0.42857142857142855,0.54,0.47787610619469023
27,1.1553716860498702,1.6273732355662756,0.4228571428571429,0.4058918508686221,0.4228571428571429,0.40350735616445815,0.40350735616445815,0.2558139534883721,0.6031746031746031,0.76,0.672566371681416,0.34146341463414637,0.28,0.3076923076923077,0.3055555555555556,0.22,0.2558139534883721,0.37037037037037035,0.2,0.2597402597402597,0.375,0.36,0.3673469387755102,0.42592592592592593,0.46,0.4423076923076923,0.41975308641975306,0.68,0.5190839694656489
28,1.1449760052136013,1.6353357417242869,0.4228571428571429,0.40943098274700623,0.4228571428571429,0.40096900530057455,0.40096900530057455,0.26666666666666666,0.547945205479452,0.8,0.6504065040650406,0.39285714285714285,0.44,0.4150943396226415,0.34375,0.22,0.2682926829268293,0.3684210526315789,0.28,0.3181818181818182,0.4,0.2,0.26666666666666666,0.41304347826086957,0.38,0.39583333333333337,0.4,0.64,0.4923076923076923
29,1.095518479687827,1.5999398578916277,0.43142857142857144,0.4223092784417166,0.4314285714285714,0.4192332796657096,0.4192332796657096,0.21621621621621623,0.6785714285714286,0.76,0.7169811320754718,0.35,0.42,0.3818181818181818,0.3684210526315789,0.28,0.3181818181818182,0.3333333333333333,0.16,0.21621621621621623,0.38095238095238093,0.48,0.42477876106194684,0.425531914893617,0.4,0.4123711340206186,0.41935483870967744,0.52,0.46428571428571425
30,1.0935670106751578,1.5435636636189052,0.43714285714285717,0.431973863352754,0.4371428571428572,0.42975327893038007,0.42975327893038007,0.2926829268292683,0.6938775510204082,0.68,0.686868686868687,0.3888888888888889,0.42,0.40384615384615385,0.375,0.24,0.2926829268292683,0.32558139534883723,0.28,0.30107526881720437,0.36363636363636365,0.32,0.3404255319148936,0.4090909090909091,0.54,0.4655172413793104,0.46774193548387094,0.58,0.5178571428571428
31,1.1017449746813093,1.5811730820792063,0.4257142857142857,0.4528104564181925,0.4257142857142857,0.4221899378424158,0.4221899378424158,0.26865671641791045,0.7209302325581395,0.62,0.6666666666666666,0.3253012048192771,0.54,0.40601503759398494,0.40425531914893614,0.38,0.3917525773195877,0.2830188679245283,0.3,0.2912621359223301,0.5294117647058824,0.18,0.26865671641791045,0.39655172413793105,0.46,0.425925925925926,0.5102040816326531,0.5,0.5050505050505051
32,1.09011593239648,1.6091552659443447,0.44285714285714284,0.43064357334249653,0.4428571428571429,0.43165506416146465,0.4316550641614647,0.2580645161290322,0.6545454545454545,0.72,0.6857142857142857,0.41379310344827586,0.48,0.4444444444444445,0.27906976744186046,0.24,0.2580645161290322,0.4146341463414634,0.34,0.3736263736263737,0.34375,0.22,0.2682926829268293,0.4528301886792453,0.48,0.46601941747572817,0.45588235294117646,0.62,0.5254237288135594
33,1.0807604251589094,1.6041283757346017,0.44,0.431101377068484,0.44,0.42875308539546975,0.4287530853954698,0.21739130434782608,0.6666666666666666,0.8,0.7272727272727272,0.352112676056338,0.5,0.4132231404958677,0.23809523809523808,0.2,0.21739130434782608,0.3695652173913043,0.34,0.3541666666666667,0.3888888888888889,0.28,0.32558139534883723,0.4857142857142857,0.34,0.4,0.5166666666666667,0.62,0.5636363636363637
34,1.0396400574275426,1.5791951901572092,0.4114285714285714,0.40508217186097756,0.4114285714285714,0.40027435822227037,0.40027435822227037,0.26966292134831465,0.6333333333333333,0.76,0.6909090909090909,0.34615384615384615,0.36,0.35294117647058826,0.3076923076923077,0.24,0.26966292134831465,0.4482758620689655,0.26,0.3291139240506329,0.3170731707317073,0.26,0.2857142857142857,0.36486486486486486,0.54,0.43548387096774194,0.41818181818181815,0.46,0.43809523809523804
35,1.0305087355204992,1.6494949960708618,0.4228571428571429,0.42328144696613823,0.42285714285714276,0.4139390990594486,0.41393909905944865,0.3111111111111111,0.5652173913043478,0.78,0.6554621848739495,0.34285714285714286,0.48,0.39999999999999997,0.35,0.28,0.3111111111111111,0.32142857142857145,0.36,0.33962264150943394,0.45454545454545453,0.3,0.3614457831325301,0.47058823529411764,0.32,0.38095238095238104,0.4583333333333333,0.44,0.4489795918367347
36,1.006410880770002,1.6368898044313702,0.41714285714285715,0.41990976769787824,0.41714285714285715,0.41246505734102074,0.4124650573410206,0.2888888888888889,0.6296296296296297,0.68,0.6538461538461539,0.48484848484848486,0.32,0.38554216867469876,0.27586206896551724,0.32,0.29629629629629634,0.325,0.26,0.2888888888888889,0.4186046511627907,0.36,0.38709677419354843,0.40816326530612246,0.4,0.4040404040404041,0.3972602739726027,0.58,0.4715447154471545
37,0.987910704272134,1.6973917940684726,0.40285714285714286,0.4218623281067715,0.4028571428571429,0.39554256014068356,0.39554256014068356,0.2571428571428572,0.7837837837837838,0.58,0.6666666666666666,0.45,0.18,0.2571428571428572,0.32558139534883723,0.28,0.30107526881720437,0.26666666666666666,0.32,0.2909090909090909,0.3333333333333333,0.28,0.30434782608695654,0.352112676056338,0.5,0.4132231404958677,0.44155844155844154,0.68,0.5354330708661418
38,0.9884853204659053,1.6950016389574323,0.4228571428571429,0.42446871720144913,0.4228571428571429,0.41325669563293327,0.4132566956329332,0.2222222222222222,0.6379310344827587,0.74,0.6851851851851852,0.3125,0.5,0.38461538461538464,0.36,0.36,0.36,0.3333333333333333,0.34,0.33663366336633666,0.36363636363636365,0.16,0.2222222222222222,0.47368421052631576,0.36,0.40909090909090906,0.49019607843137253,0.5,0.495049504950495
39,0.9619032890456063,1.6726917246409825,0.42,0.41227535496682943,0.42,0.40779399006283773,0.4077939900628378,0.22727272727272727,0.6190476190476191,0.78,0.6902654867256637,0.3728813559322034,0.44,0.40366972477064217,0.32432432432432434,0.24,0.27586206896551724,0.2631578947368421,0.2,0.22727272727272727,0.4523809523809524,0.38,0.41304347826086957,0.3684210526315789,0.56,0.4444444444444444,0.4857142857142857,0.34,0.4
