epoch,train_loss,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_min_class_f1,val_precision_Neutral,val_recall_Neutral,val_f1_Neutral,val_precision_Happy,val_recall_Happy,val_f1_Happy,val_precision_Angry,val_recall_Angry,val_f1_Angry,val_precision_Sad,val_recall_Sad,val_f1_Sad,val_precision_Fear,val_recall_Fear,val_f1_Fear,val_precision_Disgust,val_recall_Disgust,val_f1_Disgust,val_precision_Boredum,val_recall_Boredum,val_f1_Boredum
1,1.902038357598441,1.8365915993281774,0.2571428571428571,0.4184711463399989,0.2571428571428572,0.1695285969111537,0.1695285969111537,0.037037037037037035,0.46153846153846156,0.72,0.5625,1.0,0.04,0.07692307692307693,0.25,0.02,0.037037037037037035,0.5,0.04,0.07407407407407407,0.2,0.06,0.09230769230769231,0.18442622950819673,0.9,0.30612244897959184,0.3333333333333333,0.02,0.03773584905660377
2,1.8325963224683488,1.772831414086478,0.28,0.278845597808505,0.28,0.25342162502582194,0.2534216250258219,0.02857142857142857,0.5660377358490566,0.6,0.5825242718446602,0.2441860465116279,0.42,0.3088235294117647,0.05,0.02,0.02857142857142857,0.1625,0.26,0.2,0.3333333333333333,0.02,0.03773584905660377,0.32,0.32,0.32,0.27586206896551724,0.32,0.29629629629629634
3,1.7854436016082764,1.734273921421596,0.3028571428571429,0.24335632510844057,0.3028571428571429,0.2522427814743556,0.2522427814743556,0.0,0.48,0.72,0.576,0.2653061224489796,0.52,0.35135135135135137,0.0,0.0,0.0,0.14285714285714285,0.02,0.03508771929824562,0.19642857142857142,0.22,0.20754716981132074,0.24390243902439024,0.4,0.30303030303030304,0.375,0.24,0.2926829268292683
4,1.7621418380737304,1.7728208453314644,0.28,0.26250008279516474,0.27999999999999997,0.21744064899183133,0.21744064899183133,0.0,0.344,0.86,0.49142857142857144,0.25,0.5,0.3333333333333333,0.3333333333333333,0.06,0.10169491525423728,0.14754098360655737,0.18,0.16216216216216217,0.4444444444444444,0.08,0.13559322033898308,0.0,0.0,0.0,0.3181818181818182,0.28,0.29787234042553196
5,1.7401740503311158,1.7206241655349732,0.34285714285714286,0.3168805887229237,0.3428571428571429,0.3176347817025874,0.31763478170258735,0.03448275862068966,0.603448275862069,0.7,0.6481481481481481,0.3333333333333333,0.36,0.34615384615384615,0.2807017543859649,0.32,0.29906542056074764,0.125,0.02,0.03448275862068966,0.3037974683544304,0.48,0.37209302325581395,0.26153846153846155,0.34,0.2956521739130435,0.3103448275862069,0.18,0.22784810126582278
6,1.730786840575082,1.7132715722492764,0.3171428571428571,0.3065199284258143,0.31714285714285717,0.27949191272722473,0.27949191272722473,0.08,0.3282442748091603,0.86,0.4751381215469612,0.34,0.34,0.34,0.34375,0.22,0.2682926829268293,0.12,0.06,0.08,0.25925925925925924,0.14,0.18181818181818182,0.42105263157894735,0.16,0.2318840579710145,0.3333333333333333,0.44,0.37931034482758624
7,1.6900095401491437,1.6878894928523471,0.31142857142857144,0.276017156925822,0.31142857142857144,0.25686352361211473,0.25686352361211473,0.05333333333333334,0.352,0.88,0.5028571428571428,0.3114754098360656,0.38,0.34234234234234234,0.3076923076923077,0.08,0.126984126984127,0.08,0.04,0.05333333333333334,0.2222222222222222,0.04,0.06779661016949154,0.2698412698412698,0.34,0.30088495575221236,0.3888888888888889,0.42,0.40384615384615385
8,1.675963694708688,1.71706807749612,0.28285714285714286,0.26731075910559027,0.28285714285714286,0.23096005493412422,0.23096005493412422,0.06896551724137932,0.3108108108108108,0.92,0.46464646464646464,0.3492063492063492,0.44,0.3893805309734513,0.22727272727272727,0.1,0.1388888888888889,0.1320754716981132,0.14,0.13592233009708737,0.29411764705882354,0.1,0.14925373134328357,0.25,0.04,0.06896551724137932,0.3076923076923077,0.24,0.26966292134831465
9,1.6502154132298061,1.5986743368421281,0.37142857142857144,0.35667846609037074,0.37142857142857144,0.3615450166295238,0.3615450166295237,0.10256410256410256,0.6363636363636364,0.7,0.6666666666666666,0.3709677419354839,0.46,0.4107142857142857,0.3584905660377358,0.38,0.3689320388349514,0.14285714285714285,0.08,0.10256410256410256,0.22807017543859648,0.26,0.24299065420560748,0.36,0.36,0.36,0.4,0.36,0.3789473684210526
10,1.6284899847848076,1.6320908784866333,0.34285714285714286,0.347310676117546,0.34285714285714286,0.29691235896040424,0.29691235896040424,0.07272727272727272,0.4631578947368421,0.88,0.6068965517241379,0.4473684210526316,0.34,0.38636363636363635,0.3333333333333333,0.08,0.12903225806451613,0.16279069767441862,0.14,0.15053763440860218,0.23469387755102042,0.46,0.3108108108108108,0.4,0.04,0.07272727272727272,0.3898305084745763,0.46,0.4220183486238532
11,1.6084578936440603,1.6114257505961826,0.37142857142857144,0.3700010686092619,0.3714285714285714,0.34599971796137524,0.34599971796137524,0.0967741935483871,0.5882352941176471,0.8,0.6779661016949153,0.390625,0.5,0.43859649122807015,0.2619047619047619,0.44,0.3283582089552239,0.175,0.14,0.15555555555555556,0.25,0.06,0.0967741935483871,0.3333333333333333,0.4,0.3636363636363636,0.5909090909090909,0.26,0.36111111111111116
12,1.5831588275091988,1.6334403903143746,0.35428571428571426,0.3250507570056443,0.35428571428571426,0.3137908057903888,0.31379080579038887,0.06557377049180327,0.525,0.84,0.6461538461538462,0.425,0.34,0.3777777777777778,0.23809523809523808,0.2,0.21739130434782608,0.19230769230769232,0.1,0.13157894736842105,0.18181818181818182,0.04,0.06557377049180327,0.43243243243243246,0.32,0.36781609195402293,0.2807017543859649,0.64,0.39024390243902435
13,1.5623503358023507,1.5623178543363299,0.4085714285714286,0.3830134436603439,0.40857142857142853,0.3764256656924506,0.3764256656924506,0.03508771929824562,0.5238095238095238,0.88,0.6567164179104478,0.42857142857142855,0.54,0.47787610619469023,0.45454545454545453,0.3,0.3614457831325301,0.14285714285714285,0.02,0.03508771929824562,0.21621621621621623,0.32,0.25806451612903225,0.5,0.36,0.41860465116279066,0.41509433962264153,0.44,0.42718446601941745
14,1.541477312360491,1.5573541355133056,0.4057142857142857,0.42018785897122857,0.4057142857142857,0.38833431417730535,0.3883343141773053,0.20588235294117646,0.6491228070175439,0.74,0.6915887850467289,0.4634146341463415,0.38,0.4175824175824176,0.2878787878787879,0.38,0.3275862068965517,0.4,0.16,0.22857142857142856,0.3888888888888889,0.14,0.20588235294117646,0.30303030303030304,0.6,0.40268456375838924,0.4489795918367347,0.44,0.4444444444444445
15,1.527663847378322,1.5615927927834647,0.3514285714285714,0.3445826147299614,0.3514285714285714,0.33394057346340217,0.33394057346340217,0.16216216216216217,0.5616438356164384,0.82,0.6666666666666667,0.37254901960784315,0.38,0.37623762376237624,0.34615384615384615,0.18,0.23684210526315788,0.14666666666666667,0.22,0.176,0.25,0.12,0.16216216216216217,0.36363636363636365,0.48,0.41379310344827586,0.37142857142857144,0.26,0.30588235294117644
16,1.516412034034729,1.5557739346367971,0.43142857142857144,0.43491266521213584,0.43142857142857144,0.41079236151131165,0.4107923615113116,0.10344827586206896,0.7333333333333333,0.66,0.6947368421052631,0.4166666666666667,0.5,0.45454545454545453,0.391304347826087,0.36,0.37499999999999994,0.375,0.06,0.10344827586206896,0.27450980392156865,0.28,0.27722772277227725,0.37209302325581395,0.64,0.4705882352941177,0.48148148148148145,0.52,0.5
17,1.4930076902253286,1.6134721769605365,0.37142857142857144,0.3625692137320045,0.37142857142857144,0.346203020914673,0.3462030209146729,0.03333333333333333,0.6666666666666666,0.68,0.6732673267326733,0.3488372093023256,0.6,0.4411764705882353,0.3157894736842105,0.24,0.2727272727272727,0.1,0.02,0.03333333333333333,0.2558139534883721,0.44,0.3235294117647059,0.3508771929824561,0.4,0.37383177570093457,0.5,0.22,0.3055555555555556
18,1.4691152470452444,1.552618294443403,0.38571428571428573,0.35751315797448247,0.3857142857142857,0.35135045598273046,0.35135045598273046,0.0625,0.5116279069767442,0.88,0.6470588235294118,0.3116883116883117,0.48,0.3779527559055118,0.38461538461538464,0.3,0.33707865168539325,0.14285714285714285,0.04,0.0625,0.2727272727272727,0.18,0.21686746987951808,0.53125,0.34,0.4146341463414634,0.34782608695652173,0.48,0.4033613445378151
