epoch,train_loss,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_min_class_f1,val_precision_Neutral,val_recall_Neutral,val_f1_Neutral,val_precision_Happy,val_recall_Happy,val_f1_Happy,val_precision_Angry,val_recall_Angry,val_f1_Angry,val_precision_Sad,val_recall_Sad,val_f1_Sad,val_precision_Fear,val_recall_Fear,val_f1_Fear,val_precision_Disgust,val_recall_Disgust,val_f1_Disgust,val_precision_Boredum,val_recall_Boredum,val_f1_Boredum
22,1.7257621431350707,1.6277466692243303,0.35428571428571426,0.3022385365898038,0.35428571428571426,0.31328117563093805,0.313281175630938,0.02985074626865672,0.42105263157894735,0.8,0.5517241379310345,0.35,0.42,0.3818181818181818,0.2903225806451613,0.18,0.22222222222222224,0.058823529411764705,0.02,0.02985074626865672,0.16666666666666666,0.1,0.125,0.391304347826087,0.54,0.45378151260504207,0.4375,0.42,0.4285714285714286
23,1.7118477603367397,1.6318276868547712,0.36,0.35665233174820343,0.36,0.33844944360487805,0.338449443604878,0.08450704225352111,0.5423728813559322,0.64,0.5871559633027523,0.3090909090909091,0.68,0.425,0.4,0.24,0.3,0.14285714285714285,0.06,0.08450704225352111,0.25862068965517243,0.3,0.2777777777777778,0.4482758620689655,0.26,0.3291139240506329,0.3953488372093023,0.34,0.3655913978494624
24,1.6983722148622786,1.6300281620025634,0.38571428571428573,0.38111998530708113,0.38571428571428573,0.3758567991382003,0.37585679913820036,0.14583333333333334,0.6744186046511628,0.58,0.6236559139784946,0.4166666666666667,0.5,0.45454545454545453,0.37735849056603776,0.4,0.38834951456310685,0.1875,0.12,0.14634146341463414,0.15217391304347827,0.14,0.14583333333333334,0.3875,0.62,0.4769230769230769,0.4722222222222222,0.34,0.39534883720930236
25,1.7002075822012765,1.6221622106007167,0.34285714285714286,0.2741951249413936,0.34285714285714286,0.28773126016676304,0.287731260166763,0.0,0.43434343434343436,0.86,0.5771812080536913,0.373134328358209,0.5,0.4273504273504274,0.21794871794871795,0.34,0.265625,0.125,0.02,0.03448275862068966,0.0,0.0,0.0,0.3939393939393939,0.26,0.3132530120481928,0.375,0.42,0.39622641509433965
26,1.701473891394479,1.6334978342056274,0.35428571428571426,0.30986089780323073,0.35428571428571426,0.29705604507723793,0.29705604507723793,0.032786885245901634,0.3853211009174312,0.84,0.5283018867924528,0.3968253968253968,0.5,0.4424778761061947,0.2571428571428571,0.18,0.2117647058823529,0.09090909090909091,0.02,0.032786885245901634,0.2,0.08,0.11428571428571428,0.3626373626373626,0.66,0.46808510638297873,0.47619047619047616,0.2,0.2816901408450704
27,1.6933991500309535,1.6280434254237584,0.36,0.336342647843683,0.36000000000000004,0.33041629714820114,0.3304162971482011,0.03448275862068966,0.5818181818181818,0.64,0.6095238095238096,0.37142857142857144,0.52,0.43333333333333335,0.3076923076923077,0.4,0.34782608695652173,0.125,0.02,0.03448275862068966,0.13043478260869565,0.12,0.12499999999999997,0.35802469135802467,0.58,0.44274809160305345,0.48,0.24,0.32
28,1.689628507750375,1.6085892500196184,0.3628571428571429,0.3129783505592033,0.3628571428571429,0.3285324414014177,0.3285324414014177,0.0,0.44776119402985076,0.6,0.5128205128205128,0.42105263157894735,0.48,0.44859813084112143,0.24468085106382978,0.46,0.3194444444444444,0.0,0.0,0.0,0.23076923076923078,0.12,0.15789473684210525,0.42105263157894735,0.48,0.44859813084112143,0.425531914893617,0.4,0.4123711340206186
29,1.68073468208313,1.6198116677148002,0.3457142857142857,0.2929319811187888,0.3457142857142857,0.29649717124174096,0.2964971712417409,0.0,0.4605263157894737,0.7,0.5555555555555555,0.2748091603053435,0.72,0.39779005524861877,0.3157894736842105,0.24,0.2727272727272727,0.08695652173913043,0.04,0.0547945205479452,0.0,0.0,0.0,0.4838709677419355,0.3,0.37037037037037035,0.42857142857142855,0.42,0.42424242424242425
30,1.687259246281215,1.6202260153634207,0.34285714285714286,0.31794049134474667,0.34285714285714286,0.30773373088018596,0.30773373088018596,0.12987012987012986,0.36666666666666664,0.88,0.5176470588235295,0.44680851063829785,0.42,0.43298969072164945,0.18518518518518517,0.1,0.12987012987012986,0.16666666666666666,0.14,0.15217391304347827,0.25,0.1,0.14285714285714288,0.4,0.44,0.41904761904761906,0.41025641025641024,0.32,0.35955056179775285
31,1.6785686676842826,1.5982119246891566,0.37714285714285717,0.34060840134355636,0.3771428571428571,0.34178955761845636,0.3417895576184564,0.06451612903225806,0.46153846153846156,0.72,0.5625,0.34831460674157305,0.62,0.4460431654676259,0.34146341463414637,0.28,0.3076923076923077,0.16666666666666666,0.04,0.06451612903225806,0.1935483870967742,0.12,0.14814814814814814,0.41818181818181815,0.46,0.43809523809523804,0.45454545454545453,0.4,0.4255319148936171
