epoch,train_loss,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_min_class_f1,val_precision_Neutral,val_recall_Neutral,val_f1_Neutral,val_precision_Happy,val_recall_Happy,val_f1_Happy,val_precision_Angry,val_recall_Angry,val_f1_Angry,val_precision_Sad,val_recall_Sad,val_f1_Sad,val_precision_Fear,val_recall_Fear,val_f1_Fear,val_precision_Disgust,val_recall_Disgust,val_f1_Disgust,val_precision_Boredum,val_recall_Boredum,val_f1_Boredum
18,1.4563863165037974,1.6248060887200493,0.3628571428571429,0.34141978049717514,0.3628571428571429,0.3426987804274512,0.3426987804274512,0.16666666666666666,0.5324675324675324,0.82,0.6456692913385826,0.39473684210526316,0.3,0.34090909090909094,0.2765957446808511,0.26,0.268041237113402,0.20588235294117646,0.14,0.16666666666666666,0.3125,0.2,0.24390243902439027,0.3148148148148148,0.34,0.3269230769230769,0.35294117647058826,0.48,0.4067796610169491
19,1.4416727880069187,1.6144663436072213,0.37714285714285717,0.37089473028155967,0.37714285714285717,0.3668191381467749,0.3668191381467749,0.23157894736842105,0.5211267605633803,0.74,0.6115702479338843,0.3220338983050847,0.38,0.3486238532110092,0.42857142857142855,0.24,0.30769230769230765,0.24444444444444444,0.22,0.23157894736842105,0.3181818181818182,0.28,0.29787234042553196,0.3333333333333333,0.36,0.34615384615384615,0.42857142857142855,0.42,0.42424242424242425
20,1.4233606709752764,1.6930838816506522,0.34,0.3326414397377667,0.33999999999999997,0.32030705541109455,0.32030705541109455,0.1333333333333333,0.5671641791044776,0.76,0.6495726495726495,0.3620689655172414,0.42,0.38888888888888884,0.28,0.14,0.18666666666666668,0.15,0.12,0.1333333333333333,0.24489795918367346,0.48,0.3243243243243243,0.3076923076923077,0.16,0.2105263157894737,0.4166666666666667,0.3,0.3488372093023256
21,1.4146678686141967,1.6345864043916976,0.37142857142857144,0.3527648627210053,0.3714285714285715,0.35387518059285444,0.35387518059285444,0.1265822784810127,0.578125,0.74,0.6491228070175439,0.3333333333333333,0.38,0.3551401869158878,0.3870967741935484,0.24,0.2962962962962963,0.1724137931034483,0.1,0.1265822784810127,0.29310344827586204,0.34,0.31481481481481477,0.325,0.26,0.2888888888888889,0.38028169014084506,0.54,0.44628099173553726
22,1.3917369318008423,1.610008818762643,0.38857142857142857,0.38268430816645543,0.3885714285714285,0.3799697404457224,0.3799697404457223,0.20454545454545453,0.660377358490566,0.7,0.6796116504854369,0.4074074074074074,0.44,0.4230769230769231,0.3,0.36,0.3272727272727273,0.23684210526315788,0.18,0.20454545454545453,0.3793103448275862,0.22,0.27848101265822783,0.3125,0.3,0.3061224489795918,0.38235294117647056,0.52,0.4406779661016949
23,1.3485287513051714,1.6813962425504412,0.4,0.3978581511249389,0.4,0.3926841536369108,0.3926841536369108,0.25,0.6379310344827587,0.74,0.6851851851851852,0.4166666666666667,0.3,0.3488372093023256,0.2631578947368421,0.3,0.2803738317757009,0.2894736842105263,0.22,0.25,0.4,0.28,0.3294117647058824,0.3333333333333333,0.48,0.39344262295081966,0.4444444444444444,0.48,0.4615384615384615
24,1.3382616441590445,1.6478825671332222,0.38857142857142857,0.373375288400982,0.3885714285714286,0.37504122407097046,0.3750412240709704,0.1956521739130435,0.5882352941176471,0.8,0.6779661016949153,0.3220338983050847,0.38,0.3486238532110092,0.3090909090909091,0.34,0.32380952380952377,0.21428571428571427,0.18,0.1956521739130435,0.3125,0.2,0.24390243902439027,0.42105263157894735,0.32,0.3636363636363636,0.44642857142857145,0.5,0.47169811320754723
25,1.3056209019252232,1.674276591028486,0.37142857142857144,0.3737412328220334,0.3714285714285714,0.3644022909750081,0.3644022909750081,0.2,0.625,0.7,0.6603773584905661,0.3026315789473684,0.46,0.36507936507936506,0.34210526315789475,0.26,0.29545454545454547,0.26666666666666666,0.16,0.2,0.2676056338028169,0.38,0.3140495867768595,0.325,0.26,0.2888888888888889,0.48717948717948717,0.38,0.4269662921348315
26,1.2961358131681169,1.6978306252615794,0.36,0.3510804857546771,0.36,0.3490888274054203,0.34908882740542035,0.2156862745098039,0.603448275862069,0.7,0.6481481481481481,0.3103448275862069,0.18,0.22784810126582278,0.3333333333333333,0.3,0.3157894736842105,0.21153846153846154,0.22,0.2156862745098039,0.3055555555555556,0.22,0.2558139534883721,0.3508771929824561,0.4,0.37383177570093457,0.3424657534246575,0.5,0.40650406504065034
27,1.2831065647942679,1.6520221519470215,0.38571428571428573,0.3728985690344004,0.38571428571428573,0.37325863101470486,0.37325863101470486,0.1411764705882353,0.639344262295082,0.78,0.7027027027027027,0.36666666666666664,0.44,0.4,0.2564102564102564,0.2,0.2247191011235955,0.17142857142857143,0.12,0.1411764705882353,0.2714285714285714,0.38,0.3166666666666666,0.42424242424242425,0.28,0.3373493975903614,0.4807692307692308,0.5,0.49019607843137253
28,1.245418508393424,1.6537453937530517,0.3942857142857143,0.38513374491168134,0.3942857142857143,0.38689142743051097,0.386891427430511,0.2619047619047619,0.6379310344827587,0.74,0.6851851851851852,0.32,0.32,0.32,0.3170731707317073,0.26,0.2857142857142857,0.2857142857142857,0.32,0.30188679245283023,0.3235294117647059,0.22,0.2619047619047619,0.35714285714285715,0.4,0.3773584905660378,0.45454545454545453,0.5,0.47619047619047616
29,1.228323346887316,1.6877534232820783,0.38857142857142857,0.373818649668304,0.3885714285714286,0.3756345075355517,0.3756345075355517,0.1794871794871795,0.609375,0.78,0.6842105263157895,0.2903225806451613,0.36,0.3214285714285714,0.28846153846153844,0.3,0.29411764705882354,0.25,0.14,0.1794871794871795,0.35714285714285715,0.3,0.32608695652173914,0.40476190476190477,0.34,0.36956521739130443,0.4166666666666667,0.5,0.45454545454545453
30,1.2361001937729972,1.6941742059162685,0.3628571428571429,0.3497032072131298,0.3628571428571429,0.3531666576130828,0.3531666576130828,0.16842105263157894,0.5671641791044776,0.76,0.6495726495726495,0.37735849056603776,0.4,0.38834951456310685,0.2978723404255319,0.28,0.288659793814433,0.17777777777777778,0.16,0.16842105263157894,0.22916666666666666,0.22,0.22448979591836735,0.39473684210526316,0.3,0.34090909090909094,0.40384615384615385,0.42,0.4117647058823529
