epoch,train_loss,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_min_class_f1,val_precision_Neutral,val_recall_Neutral,val_f1_Neutral,val_precision_Happy,val_recall_Happy,val_f1_Happy,val_precision_Angry,val_recall_Angry,val_f1_Angry,val_precision_Sad,val_recall_Sad,val_f1_Sad,val_precision_Fear,val_recall_Fear,val_f1_Fear,val_precision_Disgust,val_recall_Disgust,val_f1_Disgust,val_precision_Boredum,val_recall_Boredum,val_f1_Boredum
14,1.4797785946301052,1.592944163594927,0.3742857142857143,0.3646844495177427,0.3742857142857143,0.3516831949468745,0.35168319494687456,0.21333333333333335,0.5128205128205128,0.8,0.625,0.2835820895522388,0.38,0.32478632478632474,0.32,0.16,0.21333333333333335,0.28205128205128205,0.22,0.24719101123595508,0.34375,0.22,0.2682926829268293,0.45161290322580644,0.28,0.345679012345679,0.358974358974359,0.56,0.4375
15,1.4583806364876883,1.5667166580472673,0.4,0.38730117179189333,0.4,0.3729115958930086,0.3729115958930086,0.1791044776119403,0.5797101449275363,0.8,0.6722689075630253,0.34285714285714286,0.24,0.2823529411764706,0.37209302325581395,0.32,0.3440860215053763,0.35294117647058826,0.12,0.1791044776119403,0.3548387096774194,0.22,0.2716049382716049,0.3472222222222222,0.5,0.4098360655737705,0.3614457831325301,0.6,0.4511278195488722
16,1.4400624414852687,1.5564340659550258,0.4142857142857143,0.4040958983165212,0.4142857142857143,0.39277453234262516,0.39277453234262516,0.18181818181818182,0.6451612903225806,0.8,0.7142857142857142,0.35294117647058826,0.48,0.4067796610169491,0.3170731707317073,0.26,0.2857142857142857,0.375,0.12,0.18181818181818182,0.36363636363636365,0.32,0.3404255319148936,0.3902439024390244,0.32,0.35164835164835173,0.38461538461538464,0.6,0.46875
17,1.431757857118334,1.575901790346418,0.37714285714285717,0.36294676157896255,0.37714285714285717,0.36055989031927554,0.36055989031927554,0.2191780821917808,0.5797101449275363,0.8,0.6722689075630253,0.3469387755102041,0.34,0.3434343434343435,0.2641509433962264,0.28,0.27184466019417475,0.2619047619047619,0.22,0.2391304347826087,0.34782608695652173,0.16,0.2191780821917808,0.37777777777777777,0.34,0.3578947368421052,0.36231884057971014,0.5,0.4201680672268907
18,1.4004255546842304,1.563930845941816,0.4085714285714286,0.40359585325971886,0.40857142857142853,0.3994333191462664,0.3994333191462664,0.21333333333333335,0.6730769230769231,0.7,0.6862745098039216,0.3333333333333333,0.42,0.3716814159292035,0.3181818181818182,0.28,0.29787234042553196,0.32,0.16,0.21333333333333335,0.37777777777777777,0.34,0.3578947368421052,0.43137254901960786,0.44,0.4356435643564357,0.37142857142857144,0.52,0.43333333333333335
19,1.3784372983660016,1.5792984458378383,0.39714285714285713,0.3989754774463137,0.3971428571428572,0.38892554868306506,0.388925548683065,0.23300970873786409,0.6666666666666666,0.72,0.6923076923076923,0.41935483870967744,0.26,0.32098765432098764,0.34210526315789475,0.26,0.29545454545454547,0.22641509433962265,0.24,0.23300970873786409,0.3888888888888889,0.28,0.32558139534883723,0.4,0.44,0.41904761904761906,0.3493975903614458,0.58,0.4360902255639098
20,1.3850369845117843,1.6466879333768571,0.38,0.3653242837356138,0.38,0.35657827560887007,0.35657827560886995,0.16666666666666666,0.5512820512820513,0.86,0.671875,0.3448275862068966,0.4,0.3703703703703704,0.2727272727272727,0.12,0.16666666666666666,0.22916666666666666,0.22,0.22448979591836735,0.35714285714285715,0.3,0.32608695652173914,0.4642857142857143,0.26,0.3333333333333333,0.33783783783783783,0.5,0.4032258064516129
21,1.3499836891038077,1.5651075724193029,0.4,0.3917843759496077,0.4,0.3813036478971768,0.3813036478971768,0.1891891891891892,0.5882352941176471,0.8,0.6779661016949153,0.33962264150943394,0.36,0.3495145631067961,0.29508196721311475,0.36,0.32432432432432434,0.2916666666666667,0.14,0.1891891891891892,0.40625,0.26,0.3170731707317073,0.45454545454545453,0.3,0.3614457831325301,0.3670886075949367,0.58,0.44961240310077516
22,1.3210619344030108,1.5815175880704608,0.4085714285714286,0.4109389692549276,0.40857142857142853,0.3994547026281156,0.3994547026281156,0.22784810126582278,0.6379310344827587,0.74,0.6851851851851852,0.34545454545454546,0.38,0.3619047619047619,0.38,0.38,0.38,0.3103448275862069,0.18,0.22784810126582278,0.3333333333333333,0.24,0.27906976744186046,0.5555555555555556,0.4,0.46511627906976744,0.313953488372093,0.54,0.3970588235294118
23,1.3253914192744665,1.6044871575491768,0.40285714285714286,0.4038321262518215,0.40285714285714286,0.3940912298751037,0.3940912298751037,0.25,0.6666666666666666,0.76,0.7102803738317756,0.37209302325581395,0.32,0.3440860215053763,0.31746031746031744,0.4,0.35398230088495575,0.3404255319148936,0.32,0.32989690721649484,0.4090909090909091,0.18,0.25,0.3877551020408163,0.38,0.3838383838383838,0.3333333333333333,0.46,0.38655462184873945
24,1.3196972438267298,1.611671438898359,0.4257142857142857,0.42392162984708165,0.4257142857142857,0.4176251957841809,0.41762519578418084,0.2857142857142857,0.5522388059701493,0.74,0.6324786324786325,0.4186046511627907,0.36,0.38709677419354843,0.38636363636363635,0.34,0.36170212765957455,0.2916666666666667,0.28,0.2857142857142857,0.5,0.3,0.37499999999999994,0.4339622641509434,0.46,0.44660194174757284,0.38461538461538464,0.5,0.4347826086956522
25,1.2567260020119804,1.5538588993889946,0.41714285714285715,0.39993296092014646,0.41714285714285715,0.404866807823305,0.40486680782330503,0.19512195121951217,0.5757575757575758,0.76,0.6551724137931034,0.35185185185185186,0.38,0.3653846153846154,0.32558139534883723,0.28,0.30107526881720437,0.25,0.16,0.19512195121951217,0.40816326530612246,0.4,0.4040404040404041,0.4807692307692308,0.5,0.49019607843137253,0.4074074074074074,0.44,0.4230769230769231
26,1.261423053060259,1.6330143969399589,0.41714285714285715,0.39862523366098973,0.41714285714285715,0.40294652753949306,0.40294652753949306,0.12820512820512822,0.6607142857142857,0.74,0.6981132075471698,0.39285714285714285,0.44,0.4150943396226415,0.3673469387755102,0.36,0.3636363636363636,0.17857142857142858,0.1,0.12820512820512822,0.359375,0.46,0.4035087719298246,0.4426229508196721,0.54,0.48648648648648646,0.3888888888888889,0.28,0.32558139534883723
27,1.247736875329699,1.5975242117473056,0.3942857142857143,0.41486204361507023,0.3942857142857143,0.39488936780983186,0.3948893678098319,0.25641025641025644,0.8,0.56,0.6588235294117648,0.37037037037037035,0.4,0.3846153846153846,0.3220338983050847,0.38,0.3486238532110092,0.2916666666666667,0.28,0.2857142857142857,0.35714285714285715,0.2,0.25641025641025644,0.4166666666666667,0.4,0.4081632653061225,0.34615384615384615,0.54,0.42187500000000006
28,1.2432328489848545,1.606654622895377,0.4,0.40484111314360566,0.39999999999999997,0.39472942023374324,0.3947294202337433,0.22784810126582278,0.6923076923076923,0.72,0.7058823529411765,0.3287671232876712,0.48,0.3902439024390244,0.2676056338028169,0.38,0.3140495867768595,0.3103448275862069,0.18,0.22784810126582278,0.37142857142857144,0.26,0.30588235294117644,0.46808510638297873,0.44,0.4536082474226804,0.3953488372093023,0.34,0.3655913978494624
29,1.1871525750841414,1.6479372406005859,0.36857142857142855,0.3690354328919593,0.3685714285714285,0.3646545360936913,0.3646545360936913,0.20408163265306126,0.660377358490566,0.7,0.6796116504854369,0.38636363636363635,0.34,0.36170212765957455,0.3114754098360656,0.38,0.34234234234234234,0.20833333333333334,0.2,0.20408163265306126,0.3225806451612903,0.2,0.24691358024691357,0.4,0.36,0.3789473684210526,0.29411764705882354,0.4,0.33898305084745767
30,1.1971696618625096,1.7504465307508197,0.38,0.3785297179988961,0.38,0.3619536177622175,0.36195361776221746,0.20930232558139533,0.547945205479452,0.8,0.6504065040650406,0.46153846153846156,0.36,0.4044943820224719,0.25,0.18,0.20930232558139533,0.25,0.34,0.288135593220339,0.28125,0.18,0.21951219512195122,0.5,0.24,0.32432432432432434,0.358974358974359,0.56,0.4375
31,1.1788796857425146,1.6136606740951538,0.3942857142857143,0.4070313038524688,0.3942857142857143,0.3947105534938727,0.39471055349387274,0.27450980392156865,0.7083333333333334,0.68,0.6938775510204083,0.2898550724637681,0.4,0.33613445378151263,0.32075471698113206,0.34,0.3300970873786408,0.2692307692307692,0.28,0.27450980392156865,0.4444444444444444,0.24,0.3116883116883117,0.43478260869565216,0.4,0.41666666666666663,0.38181818181818183,0.42,0.4000000000000001
