epoch,train_loss,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_min_class_f1,val_precision_Neutral,val_recall_Neutral,val_f1_Neutral,val_precision_Happy,val_recall_Happy,val_f1_Happy,val_precision_Angry,val_recall_Angry,val_f1_Angry,val_precision_Sad,val_recall_Sad,val_f1_Sad,val_precision_Fear,val_recall_Fear,val_f1_Fear,val_precision_Disgust,val_recall_Disgust,val_f1_Disgust,val_precision_Boredum,val_recall_Boredum,val_f1_Boredum
11,1.6141130290712629,1.6191680458613804,0.36,0.3408607721623752,0.36,0.3418937797816465,0.3418937797816465,0.18604651162790697,0.5324675324675324,0.82,0.6456692913385826,0.34,0.34,0.34,0.24528301886792453,0.26,0.2524271844660194,0.2222222222222222,0.16,0.18604651162790697,0.42105263157894735,0.32,0.3636363636363636,0.28125,0.18,0.21951219512195122,0.34375,0.44,0.3859649122807018
12,1.6000369501113891,1.5994551474707468,0.3628571428571429,0.32898310047348395,0.3628571428571429,0.32185662921543984,0.3218566292154399,0.12307692307692307,0.5056179775280899,0.9,0.6474820143884892,0.36666666666666664,0.22,0.27499999999999997,0.18604651162790697,0.16,0.17204301075268816,0.26666666666666666,0.08,0.12307692307692307,0.2909090909090909,0.32,0.3047619047619048,0.29411764705882354,0.2,0.2380952380952381,0.39285714285714285,0.66,0.4925373134328358
13,1.5912199687957764,1.616463713645935,0.37142857142857144,0.35780232916144705,0.37142857142857144,0.35718913972887717,0.3571891397288771,0.19999999999999998,0.6031746031746031,0.76,0.672566371681416,0.35294117647058826,0.24,0.28571428571428564,0.2641509433962264,0.28,0.27184466019417475,0.225,0.18,0.19999999999999998,0.3783783783783784,0.28,0.3218390804597701,0.30434782608695654,0.28,0.2916666666666667,0.37662337662337664,0.58,0.4566929133858268
14,1.5595107725688389,1.5916982126235961,0.33714285714285713,0.32435843374536644,0.3371428571428572,0.3188798151461317,0.3188798151461317,0.15053763440860218,0.5185185185185185,0.84,0.6412213740458015,0.27450980392156865,0.28,0.27722772277227725,0.16279069767441862,0.14,0.15053763440860218,0.16,0.16,0.16,0.43478260869565216,0.2,0.273972602739726,0.3125,0.3,0.3061224489795918,0.4074074074074074,0.44,0.4230769230769231
15,1.5516700444902694,1.5888881008965627,0.3742857142857143,0.35445622549313793,0.3742857142857144,0.3465593392796333,0.34655933927963334,0.15384615384615383,0.5571428571428572,0.78,0.65,0.3829787234042553,0.36,0.37113402061855666,0.1951219512195122,0.16,0.17582417582417587,0.3333333333333333,0.1,0.15384615384615383,0.30158730158730157,0.38,0.336283185840708,0.3235294117647059,0.22,0.2619047619047619,0.3875,0.62,0.4769230769230769
16,1.5226525698389326,1.6065467051097324,0.35714285714285715,0.3300708912706196,0.35714285714285715,0.33093170541091343,0.33093170541091343,0.14457831325301204,0.6031746031746031,0.76,0.672566371681416,0.275,0.22,0.24444444444444446,0.18181818181818182,0.12,0.14457831325301204,0.22857142857142856,0.16,0.18823529411764708,0.3448275862068966,0.2,0.2531645569620254,0.29508196721311475,0.36,0.32432432432432434,0.38202247191011235,0.68,0.4892086330935252
17,1.5177864858082362,1.620311907359532,0.38571428571428573,0.377273986517684,0.38571428571428573,0.3533785725696202,0.3533785725696202,0.15625,0.5512820512820513,0.86,0.671875,0.4,0.16,0.22857142857142856,0.23333333333333334,0.28,0.2545454545454545,0.35714285714285715,0.1,0.15625,0.42857142857142855,0.36,0.391304347826087,0.29411764705882354,0.3,0.29702970297029707,0.3764705882352941,0.64,0.47407407407407404
18,1.5220596385002136,1.5629894849232264,0.3657142857142857,0.3447886700446769,0.3657142857142857,0.34691454237567887,0.3469145423756788,0.136986301369863,0.609375,0.78,0.6842105263157895,0.3333333333333333,0.28,0.30434782608695654,0.2,0.22,0.20952380952380953,0.21739130434782608,0.1,0.136986301369863,0.36,0.36,0.36,0.325,0.26,0.2888888888888889,0.3684210526315789,0.56,0.4444444444444444
19,1.492704129900251,1.5637174129486084,0.36857142857142855,0.36212342260021196,0.3685714285714286,0.36303502573930124,0.3630350257393012,0.21978021978021978,0.6981132075471698,0.74,0.7184466019417476,0.30612244897959184,0.3,0.3030303030303031,0.2682926829268293,0.22,0.2417582417582418,0.24390243902439024,0.2,0.21978021978021978,0.35714285714285715,0.3,0.32608695652173914,0.25806451612903225,0.32,0.2857142857142857,0.4032258064516129,0.5,0.4464285714285714
20,1.4898012072699411,1.5904886715752737,0.37142857142857144,0.3654863348848312,0.37142857142857144,0.3499847207246213,0.3499847207246213,0.16901408450704222,0.68,0.68,0.68,0.2982456140350877,0.34,0.31775700934579443,0.36,0.18,0.23999999999999996,0.2857142857142857,0.12,0.16901408450704222,0.25,0.16,0.19512195121951217,0.3111111111111111,0.56,0.4,0.37333333333333335,0.56,0.44800000000000006
21,1.4613632849284581,1.5469055720738003,0.38285714285714284,0.3704826372314057,0.3828571428571429,0.35924170616247597,0.35924170616247597,0.12903225806451613,0.6190476190476191,0.78,0.6902654867256637,0.3230769230769231,0.42,0.3652173913043478,0.3103448275862069,0.18,0.22784810126582278,0.3333333333333333,0.08,0.12903225806451613,0.2727272727272727,0.3,0.28571428571428564,0.3181818181818182,0.42,0.3620689655172414,0.4166666666666667,0.5,0.45454545454545453
22,1.46306170633861,1.552534554345267,0.3485714285714286,0.34477637221185137,0.3485714285714286,0.34079719652606116,0.3407971965260612,0.1836734693877551,0.6379310344827587,0.74,0.6851851851851852,0.26582278481012656,0.42,0.3255813953488372,0.23684210526315788,0.18,0.20454545454545453,0.1875,0.18,0.1836734693877551,0.375,0.24,0.2926829268292683,0.3181818181818182,0.28,0.29787234042553196,0.39215686274509803,0.4,0.396039603960396
23,1.4389388118471418,1.5734801197052002,0.35714285714285715,0.3365617001969331,0.35714285714285715,0.3436549252153745,0.3436549252153745,0.14814814814814814,0.639344262295082,0.78,0.7027027027027027,0.3137254901960784,0.32,0.3168316831683168,0.22727272727272727,0.2,0.21276595744680854,0.1935483870967742,0.12,0.14814814814814814,0.26785714285714285,0.3,0.2830188679245283,0.30434782608695654,0.28,0.2916666666666667,0.4098360655737705,0.5,0.45045045045045046
24,1.4174934768676757,1.5786658532278879,0.38,0.36590904977322386,0.38,0.3547067731264418,0.3547067731264417,0.1686746987951807,0.6166666666666667,0.74,0.6727272727272727,0.3220338983050847,0.38,0.3486238532110092,0.23333333333333334,0.14,0.17500000000000002,0.21212121212121213,0.14,0.1686746987951807,0.32,0.32,0.32,0.4782608695652174,0.22,0.30136986301369867,0.37894736842105264,0.72,0.49655172413793097
25,1.41382769209998,1.6175215762002126,0.35714285714285715,0.35281368874160063,0.35714285714285715,0.35015283937654035,0.3501528393765404,0.16981132075471697,0.5671641791044776,0.76,0.6495726495726495,0.35714285714285715,0.3,0.32608695652173914,0.23728813559322035,0.28,0.25688073394495414,0.16071428571428573,0.18,0.16981132075471697,0.34375,0.22,0.2682926829268293,0.36363636363636365,0.32,0.3404255319148936,0.44,0.44,0.44
26,1.4075319790840148,1.5934713465826853,0.37142857142857144,0.3580311340713062,0.37142857142857144,0.3611781697534539,0.361178169753454,0.22222222222222224,0.5846153846153846,0.76,0.6608695652173914,0.31666666666666665,0.38,0.34545454545454546,0.25,0.2,0.22222222222222224,0.2682926829268293,0.22,0.2417582417582418,0.358974358974359,0.28,0.3146067415730337,0.2962962962962963,0.32,0.30769230769230765,0.43137254901960786,0.44,0.4356435643564357
