epoch,train_loss,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_min_class_f1,val_precision_Neutral,val_recall_Neutral,val_f1_Neutral,val_precision_Happy,val_recall_Happy,val_f1_Happy,val_precision_Angry,val_recall_Angry,val_f1_Angry,val_precision_Sad,val_recall_Sad,val_f1_Sad,val_precision_Fear,val_recall_Fear,val_f1_Fear,val_precision_Disgust,val_recall_Disgust,val_f1_Disgust,val_precision_Boredum,val_recall_Boredum,val_f1_Boredum
1,1.8751501669202533,1.7496374327795847,0.26571428571428574,0.2721491005869434,0.26571428571428574,0.2342760999616141,0.2342760999616141,0.0,0.40963855421686746,0.68,0.5112781954887219,0.23076923076923078,0.3,0.2608695652173913,0.15217391304347827,0.28,0.1971830985915493,0.0,0.0,0.0,0.5714285714285714,0.08,0.14035087719298248,0.2857142857142857,0.28,0.2828282828282828,0.2553191489361702,0.24,0.24742268041237112
2,1.7746324164526803,1.7062017175129482,0.3057142857142857,0.2744752031738672,0.3057142857142857,0.24511696455518117,0.24511696455518112,0.0,0.47435897435897434,0.74,0.578125,0.3488372093023256,0.3,0.3225806451612903,0.3333333333333333,0.04,0.07142857142857142,0.18181818181818182,0.04,0.06557377049180327,0.2,0.66,0.3069767441860465,0.0,0.0,0.0,0.3829787234042553,0.36,0.37113402061855666
3,1.7382263238089426,1.6822796399252755,0.3314285714285714,0.2805702456523483,0.3314285714285714,0.29097229776133154,0.2909722977613316,0.0,0.4578313253012048,0.76,0.5714285714285715,0.41935483870967744,0.26,0.32098765432098764,0.0,0.0,0.0,0.25,0.2,0.22222222222222224,0.2222222222222222,0.16,0.18604651162790697,0.23958333333333334,0.46,0.31506849315068497,0.375,0.48,0.42105263157894735
4,1.6982398298808508,1.6669851527895245,0.3657142857142857,0.3831004182775601,0.3657142857142857,0.3577905713673773,0.3577905713673773,0.19607843137254902,0.8,0.56,0.6588235294117648,0.3050847457627119,0.36,0.3302752293577982,0.3333333333333333,0.22,0.26506024096385544,0.19230769230769232,0.2,0.19607843137254902,0.3611111111111111,0.26,0.3023255813953488,0.3235294117647059,0.22,0.2619047619047619,0.36633663366336633,0.74,0.4900662251655629
5,1.681675547191075,1.6524016175951277,0.34285714285714286,0.33497626647245504,0.34285714285714286,0.3130667566833175,0.3130667566833175,0.07017543859649124,0.5671641791044776,0.76,0.6495726495726495,0.288135593220339,0.34,0.3119266055045872,0.2962962962962963,0.16,0.20779220779220778,0.2857142857142857,0.04,0.07017543859649124,0.24242424242424243,0.48,0.3221476510067114,0.30303030303030304,0.2,0.24096385542168675,0.3620689655172414,0.42,0.38888888888888884
6,1.6595165572847639,1.6378705596923828,0.3514285714285714,0.3365771748650062,0.3514285714285714,0.3337942769064565,0.3337942769064566,0.18604651162790697,0.4936708860759494,0.78,0.6046511627906977,0.3541666666666667,0.34,0.34693877551020413,0.30952380952380953,0.26,0.2826086956521739,0.21951219512195122,0.18,0.1978021978021978,0.3194444444444444,0.46,0.3770491803278688,0.2222222222222222,0.16,0.18604651162790697,0.4375,0.28,0.34146341463414637
7,1.633344247681754,1.63725296156747,0.3314285714285714,0.3090830780472724,0.33142857142857146,0.306604912365782,0.30660491236578197,0.15,0.47058823529411764,0.8,0.5925925925925927,0.375,0.18,0.24324324324324328,0.2,0.12,0.15,0.16,0.16,0.16,0.2826086956521739,0.26,0.27083333333333337,0.26,0.26,0.26,0.4153846153846154,0.54,0.46956521739130436
8,1.6185885953903199,1.6415878111975533,0.3485714285714286,0.3391727174605707,0.3485714285714286,0.32485061960623396,0.32485061960623396,0.15625,0.4880952380952381,0.82,0.6119402985074627,0.39473684210526316,0.3,0.34090909090909094,0.15384615384615385,0.16,0.1568627450980392,0.22413793103448276,0.26,0.24074074074074073,0.35,0.28,0.3111111111111111,0.35714285714285715,0.1,0.15625,0.40625,0.52,0.45614035087719296
9,1.596960633141654,1.5892223671504428,0.39714285714285713,0.39116750858493543,0.39714285714285713,0.3703382977914684,0.3703382977914684,0.136986301369863,0.6379310344827587,0.74,0.6851851851851852,0.2911392405063291,0.46,0.3565891472868218,0.4,0.12,0.18461538461538463,0.21739130434782608,0.1,0.136986301369863,0.35294117647058826,0.36,0.3564356435643565,0.4594594594594595,0.34,0.39080459770114945,0.3793103448275862,0.66,0.48175182481751827
10,1.5859426518848965,1.5714117635999407,0.38,0.3616396798939205,0.38,0.3613361881705974,0.3613361881705974,0.12345679012345678,0.6666666666666666,0.72,0.6923076923076923,0.3404255319148936,0.32,0.32989690721649484,0.3333333333333333,0.18,0.23376623376623376,0.16129032258064516,0.1,0.12345679012345678,0.3333333333333333,0.34,0.33663366336633666,0.30357142857142855,0.34,0.32075471698113206,0.39285714285714285,0.66,0.4925373134328358
