epoch,train_loss,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_min_class_f1,val_precision_Neutral,val_recall_Neutral,val_f1_Neutral,val_precision_Happy,val_recall_Happy,val_f1_Happy,val_precision_Angry,val_recall_Angry,val_f1_Angry,val_precision_Sad,val_recall_Sad,val_f1_Sad,val_precision_Fear,val_recall_Fear,val_f1_Fear,val_precision_Disgust,val_recall_Disgust,val_f1_Disgust,val_precision_Boredum,val_recall_Boredum,val_f1_Boredum
16,1.5007788235800608,1.6466576514925275,0.35714285714285715,0.385267024376741,0.35714285714285715,0.34312837469389607,0.34312837469389607,0.15873015873015872,0.6170212765957447,0.58,0.5979381443298969,0.3333333333333333,0.32,0.32653061224489793,0.26,0.26,0.26,0.38461538461538464,0.1,0.15873015873015872,0.34285714285714286,0.24,0.2823529411764706,0.27419354838709675,0.68,0.39080459770114945,0.48484848484848486,0.32,0.38554216867469876
17,1.4937629018511092,1.5920295367922102,0.38571428571428573,0.3734190838330749,0.3857142857142857,0.37586154119654314,0.3758615411965431,0.15584415584415584,0.6428571428571429,0.72,0.6792452830188679,0.3958333333333333,0.38,0.3877551020408163,0.26229508196721313,0.32,0.2882882882882883,0.2222222222222222,0.12,0.15584415584415584,0.375,0.36,0.3673469387755102,0.3125,0.3,0.3061224489795918,0.4032258064516129,0.5,0.4464285714285714
18,1.4899116849899292,1.5885379552841186,0.38,0.3845980956817929,0.38,0.37929292006522164,0.3792929200652216,0.2376237623762376,0.6976744186046512,0.6,0.6451612903225806,0.39622641509433965,0.42,0.4077669902912621,0.3333333333333333,0.24,0.27906976744186046,0.23529411764705882,0.24,0.2376237623762376,0.32608695652173914,0.3,0.31250000000000006,0.30357142857142855,0.34,0.32075471698113206,0.4,0.52,0.45217391304347826
19,1.4814232604844229,1.7157023177828108,0.3514285714285714,0.34785315234874287,0.3514285714285714,0.32959260498063164,0.32959260498063164,0.12121212121212122,0.5492957746478874,0.78,0.6446280991735538,0.35714285714285715,0.2,0.25641025641025644,0.2553191489361702,0.48,0.3333333333333333,0.25,0.08,0.12121212121212122,0.2857142857142857,0.28,0.2828282828282828,0.3,0.36,0.3272727272727273,0.4375,0.28,0.34146341463414637
20,1.4616318651608058,1.6166264942714146,0.3942857142857143,0.3627955734904825,0.3942857142857143,0.3588658480252131,0.3588658480252131,0.11428571428571428,0.42718446601941745,0.88,0.5751633986928105,0.4375,0.42,0.4285714285714286,0.32432432432432434,0.24,0.27586206896551724,0.2,0.08,0.11428571428571428,0.32142857142857145,0.18,0.23076923076923075,0.35294117647058826,0.36,0.3564356435643565,0.47619047619047616,0.6,0.5309734513274337
21,1.4617790406090874,1.6474081305095127,0.3742857142857143,0.3597300589560652,0.3742857142857142,0.34482532166377383,0.3448253216637737,0.1791044776119403,0.55,0.88,0.676923076923077,0.35294117647058826,0.12,0.1791044776119403,0.34210526315789475,0.26,0.29545454545454547,0.25925925925925924,0.14,0.18181818181818182,0.3,0.54,0.3857142857142857,0.25925925925925924,0.28,0.2692307692307692,0.45454545454545453,0.4,0.4255319148936171
22,1.4441652727127074,1.6020059401648385,0.4085714285714286,0.4029867168257276,0.40857142857142853,0.3924076383314366,0.3924076383314366,0.2105263157894737,0.5625,0.72,0.631578947368421,0.4358974358974359,0.34,0.38202247191011235,0.47058823529411764,0.32,0.38095238095238104,0.2222222222222222,0.2,0.2105263157894737,0.3333333333333333,0.16,0.21621621621621623,0.3373493975903614,0.56,0.42105263157894735,0.45901639344262296,0.56,0.5045045045045045
23,1.4318232570375715,1.5710711867468699,0.4057142857142857,0.3809224764656328,0.40571428571428575,0.37909203078733117,0.37909203078733106,0.1686746987951807,0.5507246376811594,0.76,0.638655462184874,0.3787878787878788,0.5,0.43103448275862066,0.35294117647058826,0.24,0.28571428571428564,0.21212121212121213,0.14,0.1686746987951807,0.34615384615384615,0.18,0.23684210526315788,0.3953488372093023,0.34,0.3655913978494624,0.43037974683544306,0.68,0.5271317829457365
24,1.4146967254366194,1.5574361780711583,0.3914285714285714,0.38120937999963395,0.39142857142857146,0.3756229202270213,0.3756229202270213,0.14492753623188404,0.6415094339622641,0.68,0.6601941747572816,0.42,0.42,0.41999999999999993,0.3125,0.2,0.24390243902439027,0.2631578947368421,0.1,0.14492753623188404,0.2857142857142857,0.44,0.34645669291338577,0.3148148148148148,0.34,0.3269230769230769,0.4307692307692308,0.56,0.4869565217391305
25,1.4182419071878705,1.523580265726362,0.4257142857142857,0.4107799058570098,0.4257142857142857,0.4113306024756109,0.4113306024756109,0.18390804597701146,0.5967741935483871,0.74,0.6607142857142857,0.5,0.44,0.46808510638297873,0.4117647058823529,0.28,0.3333333333333333,0.21621621621621623,0.16,0.18390804597701146,0.3333333333333333,0.28,0.30434782608695654,0.36666666666666664,0.44,0.4,0.4507042253521127,0.64,0.5289256198347108
26,1.4018262250082834,1.5883976820537022,0.41714285714285715,0.41823106826426043,0.41714285714285715,0.40797136205542106,0.40797136205542106,0.225,0.6379310344827587,0.74,0.6851851851851852,0.36363636363636365,0.48,0.41379310344827586,0.45161290322580644,0.28,0.345679012345679,0.3,0.18,0.225,0.3287671232876712,0.48,0.3902439024390244,0.3584905660377358,0.38,0.3689320388349514,0.48717948717948717,0.38,0.4269662921348315
27,1.3904598481314523,1.6019278151648386,0.42857142857142855,0.4195923841497104,0.42857142857142855,0.4040596176244829,0.40405961762448295,0.17391304347826086,0.6612903225806451,0.82,0.7321428571428572,0.475,0.38,0.4222222222222222,0.4166666666666667,0.2,0.2702702702702703,0.3157894736842105,0.12,0.17391304347826086,0.3333333333333333,0.38,0.3551401869158878,0.3442622950819672,0.42,0.3783783783783784,0.39080459770114945,0.68,0.4963503649635037
28,1.354587231022971,1.561853118624006,0.3942857142857143,0.380720535478119,0.39428571428571424,0.3768210315206412,0.3768210315206413,0.14492753623188404,0.6363636363636364,0.7,0.6666666666666666,0.3492063492063492,0.44,0.3893805309734513,0.3333333333333333,0.2,0.25,0.2631578947368421,0.1,0.14492753623188404,0.34285714285714286,0.48,0.39999999999999997,0.3090909090909091,0.34,0.32380952380952377,0.43103448275862066,0.5,0.46296296296296297
29,1.4021158361434936,1.5897328301838467,0.42,0.44277508682228134,0.42000000000000004,0.4170338092703215,0.4170338092703215,0.23300970873786409,0.7441860465116279,0.64,0.6881720430107526,0.5161290322580645,0.32,0.3950617283950617,0.41025641025641024,0.32,0.35955056179775285,0.22641509433962265,0.24,0.23300970873786409,0.4666666666666667,0.28,0.35000000000000003,0.3333333333333333,0.48,0.39344262295081966,0.4024390243902439,0.66,0.5
30,1.3520180937222073,1.6664900582177298,0.41714285714285715,0.41864496710858656,0.41714285714285715,0.4017648098141495,0.4017648098141495,0.21739130434782608,0.5,0.84,0.6268656716417911,0.5757575757575758,0.38,0.45783132530120485,0.32786885245901637,0.4,0.36036036036036034,0.23809523809523808,0.2,0.21739130434782608,0.4583333333333333,0.22,0.29729729729729726,0.4166666666666667,0.4,0.4081632653061225,0.41379310344827586,0.48,0.4444444444444445
31,1.3363749296324594,1.558247434752328,0.4228571428571429,0.41201890310900324,0.4228571428571429,0.4033599807888274,0.40335998078882734,0.14285714285714288,0.6538461538461539,0.68,0.6666666666666666,0.48,0.48,0.48,0.35555555555555557,0.32,0.3368421052631579,0.25,0.1,0.14285714285714288,0.41935483870967744,0.26,0.32098765432098764,0.3230769230769231,0.42,0.3652173913043478,0.40229885057471265,0.7,0.510948905109489
32,1.3322426564352854,1.6119602979932512,0.40285714285714286,0.3882912980739068,0.4028571428571429,0.3818204505380806,0.3818204505380806,0.18749999999999997,0.5416666666666666,0.78,0.6393442622950819,0.43636363636363634,0.48,0.4571428571428572,0.32608695652173914,0.3,0.31250000000000006,0.1956521739130435,0.18,0.18749999999999997,0.4090909090909091,0.36,0.3829787234042554,0.3888888888888889,0.14,0.20588235294117646,0.42028985507246375,0.58,0.48739495798319327
33,1.310562630721501,1.6165267058781214,0.4057142857142857,0.40512072011509365,0.4057142857142857,0.39337715482140995,0.39337715482140995,0.2150537634408602,0.6666666666666666,0.64,0.6530612244897959,0.3375,0.54,0.4153846153846154,0.36363636363636365,0.16,0.2222222222222222,0.23255813953488372,0.2,0.2150537634408602,0.4,0.28,0.3294117647058824,0.4,0.48,0.4363636363636364,0.43548387096774194,0.54,0.4821428571428571
34,1.2948357840946743,1.5462867845807757,0.40285714285714286,0.3836315839333081,0.4028571428571429,0.3887210146626011,0.388721014662601,0.1518987341772152,0.59375,0.76,0.6666666666666666,0.39655172413793105,0.46,0.425925925925926,0.38461538461538464,0.3,0.33707865168539325,0.20689655172413793,0.12,0.1518987341772152,0.28,0.28,0.28,0.3620689655172414,0.42,0.38888888888888884,0.46153846153846156,0.48,0.47058823529411764
35,1.2967232728004456,1.5207574612753731,0.4,0.38640429624557154,0.4,0.38417967104425665,0.38417967104425654,0.16666666666666666,0.6,0.72,0.6545454545454547,0.4067796610169492,0.48,0.44036697247706424,0.2786885245901639,0.34,0.30630630630630634,0.2727272727272727,0.12,0.16666666666666666,0.375,0.24,0.2926829268292683,0.36538461538461536,0.38,0.37254901960784315,0.40625,0.52,0.45614035087719296
36,1.2842893263271877,1.5446552658081054,0.43142857142857144,0.42307583471462235,0.43142857142857144,0.41853868579583436,0.4185386857958344,0.1971830985915493,0.6607142857142857,0.74,0.6981132075471698,0.43333333333333335,0.52,0.4727272727272728,0.3902439024390244,0.32,0.35164835164835173,0.3333333333333333,0.14,0.1971830985915493,0.3695652173913043,0.34,0.3541666666666667,0.3088235294117647,0.42,0.3559322033898305,0.46551724137931033,0.54,0.5
37,1.2703273153305055,1.586519035611834,0.4057142857142857,0.38678822845180616,0.40571428571428575,0.3853916488729983,0.38539164887299837,0.1388888888888889,0.5857142857142857,0.82,0.6833333333333333,0.43902439024390244,0.36,0.3956043956043956,0.2857142857142857,0.4,0.3333333333333333,0.22727272727272727,0.1,0.1388888888888889,0.37142857142857144,0.26,0.30588235294117644,0.3829787234042553,0.36,0.37113402061855666,0.4153846153846154,0.54,0.46956521739130436
38,1.2901333086831228,1.5935952622549874,0.4114285714285714,0.4018337111748993,0.4114285714285714,0.3977801921375767,0.39778019213757665,0.19444444444444445,0.5909090909090909,0.78,0.6724137931034482,0.48936170212765956,0.46,0.4742268041237113,0.2876712328767123,0.42,0.34146341463414637,0.2391304347826087,0.22,0.22916666666666666,0.3181818181818182,0.14,0.19444444444444445,0.37777777777777777,0.34,0.3578947368421052,0.5098039215686274,0.52,0.5148514851485149
39,1.2526049511773245,1.5716702216012137,0.4142857142857143,0.42284121538838526,0.4142857142857143,0.4085533773404587,0.40855337734045877,0.2222222222222222,0.7083333333333334,0.68,0.6938775510204083,0.4318181818181818,0.38,0.4042553191489362,0.36363636363636365,0.16,0.2222222222222222,0.25,0.34,0.288135593220339,0.35,0.28,0.3111111111111111,0.3466666666666667,0.52,0.41600000000000004,0.5094339622641509,0.54,0.5242718446601942
40,1.2503640260015214,1.5226571123940604,0.4228571428571429,0.41042354730879316,0.4228571428571429,0.410890782479944,0.41089078247994393,0.16279069767441862,0.6333333333333333,0.76,0.6909090909090909,0.38461538461538464,0.5,0.4347826086956522,0.3333333333333333,0.28,0.30434782608695654,0.19444444444444445,0.14,0.16279069767441862,0.38461538461538464,0.4,0.39215686274509803,0.5,0.34,0.40476190476190477,0.4426229508196721,0.54,0.48648648648648646
41,1.2366895307813373,1.5345657253265381,0.4057142857142857,0.38637117608873817,0.40571428571428575,0.3901088398648375,0.3901088398648376,0.11428571428571428,0.631578947368421,0.72,0.6728971962616822,0.4090909090909091,0.36,0.3829787234042554,0.2711864406779661,0.32,0.29357798165137616,0.2,0.08,0.11428571428571428,0.35,0.42,0.3818181818181818,0.375,0.36,0.3673469387755102,0.46774193548387094,0.58,0.5178571428571428
42,1.2184792338098798,1.570493186541966,0.43142857142857144,0.4320260507513535,0.43142857142857144,0.4209204686380414,0.42092046863804145,0.2391304347826087,0.7391304347826086,0.68,0.7083333333333334,0.48936170212765956,0.46,0.4742268041237113,0.3404255319148936,0.32,0.32989690721649484,0.2619047619047619,0.22,0.2391304347826087,0.391304347826087,0.18,0.2465753424657534,0.35135135135135137,0.52,0.4193548387096775,0.4507042253521127,0.64,0.5289256198347108
43,1.215562997204917,1.5592908143997193,0.4342857142857143,0.4143455135980053,0.4342857142857143,0.41967034378341433,0.41967034378341433,0.13513513513513514,0.6851851851851852,0.74,0.7115384615384615,0.40384615384615385,0.42,0.4117647058823529,0.32558139534883723,0.28,0.30107526881720437,0.20833333333333334,0.1,0.13513513513513514,0.42857142857142855,0.48,0.4528301886792452,0.38461538461538464,0.5,0.4347826086956522,0.4642857142857143,0.52,0.49056603773584906
44,1.1912872678892954,1.6549024670464652,0.40285714285714286,0.4006098624761054,0.40285714285714286,0.38323487112619337,0.38323487112619337,0.20408163265306126,0.48863636363636365,0.86,0.6231884057971014,0.39215686274509803,0.4,0.396039603960396,0.23255813953488372,0.2,0.2150537634408602,0.20833333333333334,0.2,0.20408163265306126,0.4411764705882353,0.3,0.35714285714285715,0.5652173913043478,0.26,0.3561643835616438,0.47619047619047616,0.6,0.5309734513274337
45,1.184349456855229,1.581718111038208,0.42857142857142855,0.4353382605988861,0.42857142857142855,0.420940388435206,0.42094038843520604,0.19277108433734938,0.7906976744186046,0.68,0.7311827956989247,0.4,0.48,0.4363636363636364,0.3939393939393939,0.26,0.3132530120481928,0.24242424242424243,0.16,0.19277108433734938,0.4444444444444444,0.32,0.37209302325581395,0.3448275862068966,0.6,0.43795620437956206,0.43103448275862066,0.5,0.46296296296296297
